district,date,t_start,r,lower,upper
Nanded,2020-11-15,103,0.6030883844821147,0.4937593544663702,0.7231877573714326
Nanded,2020-11-16,104,0.6569786506774513,0.5394478338224148,0.78591951252015
Nanded,2020-11-17,105,0.819459060628174,0.6836550643515807,0.9673836172542736
Nanded,2020-11-18,106,1.142598668909289,0.9768233513114324,1.3211758124860897
Nanded,2020-11-19,107,1.4895926006791682,1.2962523738175495,1.6961759727351895
Nanded,2020-11-20,108,1.8957330553602258,1.6771157753343768,2.127549408068877
Nanded,2020-11-21,109,2.026925948848368,1.8058080653733062,2.2606297718250095
Nanded,2020-11-22,110,1.8446204744135495,1.6427466262670223,2.0580238449057613
Nanded,2020-11-23,111,1.6627167181721998,1.4807502774160324,1.8550757192531706
Nanded,2020-11-24,112,1.4895092178089215,1.3254436010821276,1.6630093053142234
Nanded,2020-11-25,113,1.202327702521606,1.0611355141923495,1.352210541841278
Nanded,2020-11-26,114,1.0687826957668978,0.9398920062367321,1.2058347301866725
Nanded,2020-11-27,115,1.1114161964419633,0.9823235530711806,1.2483625586685154
Nanded,2020-11-28,116,1.0179262034997516,0.8958807345714421,1.147651793748336
Nanded,2020-11-29,117,0.8979562943205557,0.7844500049176879,1.0190201813394095
Nanded,2020-11-30,118,0.8252446735312599,0.716898515785511,0.9411039299968436
Nanded,2020-12-01,119,0.7952616134820973,0.68860181888956,0.909488862745549
Nanded,2020-12-02,120,0.6877853262463186,0.5879971556487903,0.7952795342278058
Nanded,2020-12-03,121,0.6818935653206512,0.5812286792174349,0.7904795800294148
Nanded,2020-12-04,122,0.7565743347205998,0.6483323817182816,0.8730495623207111
Nanded,2020-12-05,123,0.8352166951628321,0.7188909842834582,0.9601377128620132
Nanded,2020-12-06,124,0.7171710219424513,0.6076919142557516,0.8355836635086843
Nanded,2020-12-07,125,0.8496065846802588,0.7280546474956829,0.9804042020191173
Nanded,2020-12-08,126,0.784841294329338,0.6661487436254909,0.9131211885225582
Nanded,2020-12-09,127,0.7313692500875003,0.6152412454659915,0.8573881385368443
Nanded,2020-12-10,128,0.9452549868660696,0.8103906547761053,1.0903471183822466
Nanded,2020-12-11,129,1.033020607094724,0.889520202041578,1.187094498718468
Nanded,2020-12-12,130,0.9611220427134011,0.8216764821534457,1.1113361412299865
Nanded,2020-12-13,131,0.8707796176576328,0.7378515257295502,1.014554688866727
Nanded,2020-12-14,132,0.832134923475254,0.7017753314945268,0.9734356895078649
Nanded,2020-12-15,133,0.7396355245663541,0.6161361444116233,0.8742483502982991
Nanded,2020-12-16,134,0.751094665211566,0.6252045841159326,0.8883606047552505
Nanded,2020-12-17,135,0.6887499842226728,0.5665950732424012,0.8226513393961371
Nanded,2020-12-18,136,1.0240430575882122,0.8710557806765961,1.189225124528946
Nanded,2020-12-19,137,1.2816382242961561,1.1067555998297265,1.4691609736140374
Nanded,2020-12-20,138,1.0645503077567953,0.9050295924060519,1.2368283912250515
Nanded,2020-12-21,139,1.369529111311606,1.188884338952711,1.562763204033293
Nanded,2020-12-22,140,1.5483884809708626,1.357517024549944,1.7516322168501448
Nanded,2020-12-23,141,1.3765176930993315,1.2002331230486447,1.5647049484666427
Nanded,2020-12-24,142,1.0842132164202907,0.9324123505223851,1.2472944037802733
Nanded,2020-12-25,143,1.0714137409237519,0.9237275976121045,1.2298914143946917
Nanded,2020-12-26,144,0.7951552204717685,0.6701728070051506,0.9306656617182063
Nanded,2020-12-27,145,0.7160294214312511,0.5982407017456044,0.8442460372772296
Nanded,2020-12-28,146,0.6645923168289506,0.5505596301683912,0.7891979295030535
Nanded,2020-12-29,147,1.0081996229946726,0.8643546598283525,1.1629534559039187
Nanded,2020-12-30,148,1.258304431957418,1.09423903908091,1.4336627152509136
Nanded,2020-12-31,149,1.361268782950563,1.189565568104594,1.5443783596974043
Nanded,2021-01-01,150,1.3365194608884448,1.167937994088525,1.5162999097331953
Nanded,2021-01-02,151,1.290524414967971,1.1277445189896604,1.4641178906767518
Nanded,2021-01-03,152,1.0268643978607381,0.8849552814997639,1.1791716207986334
Nanded,2021-01-04,153,1.0152127260034693,0.8763357932774642,1.1641545704882863
Nanded,2021-01-05,154,0.9890318355892959,0.8530490483139904,1.1349236955852964
Nanded,2021-01-06,155,1.0135223813279841,0.8762534946417515,1.1606333818806613
Nanded,2021-01-07,156,1.0369944900819694,0.8982492039880405,1.1855581627077219
Nanded,2021-01-08,157,1.0655635202394798,0.9250126710769847,1.2159095029353921
Nanded,2021-01-09,158,0.9476128487091795,0.8156330416687643,1.0893446437405185
Nanded,2021-01-10,159,0.8461526464124111,0.7219677815235318,0.9800476443946617
Nanded,2021-01-11,160,0.8964982512735147,0.7682375938235837,1.0345148784153093
Nanded,2021-01-12,161,0.9767958983213332,0.841806075824241,1.1216768299812363
Nanded,2021-01-13,162,1.0427184037834358,0.9021877007422593,1.1932719768359474
Nanded,2021-01-14,163,0.9483744344938859,0.8141659354205292,1.0926716085406183
Nanded,2021-01-15,164,0.9661223547085865,0.8304965239736675,1.1118553833941367
Nanded,2021-01-16,165,0.9707082010352366,0.8344386017189951,1.1171329736505404
Nanded,2021-01-17,166,0.8464186535635922,0.7191978668657649,0.9838473375814635
Nanded,2021-01-18,167,0.77151204609099,0.6498381638962479,0.9034728152054905
Nanded,2021-01-19,168,0.8074599923713576,0.681797994140931,0.9435933680425911
Nanded,2021-01-20,169,0.8403612461175474,0.7104278648931927,0.9810454788447451
Nanded,2021-01-21,170,0.7995978737808128,0.6713151443386722,0.9389308656345516
Nanded,2021-01-22,171,0.8213326968495026,0.6895629616027946,0.9644530648642772
Nanded,2021-01-23,172,0.7031768509329304,0.5800341902101314,0.8379966107355423
Nanded,2021-01-24,173,0.6297603040111469,0.5118380996365526,0.7597238125903202
Nanded,2021-01-25,174,0.8414245500096796,0.7014577358729035,0.9939347543275919
Nanded,2021-01-26,175,0.9985809397031706,0.8421464479073129,1.1681450905939228
Nanded,2021-01-27,176,1.10918330289173,0.9414400962465747,1.290475900215401
Nanded,2021-01-28,177,1.303831482861705,1.1203092382993494,1.5010696558745902
Nanded,2021-01-29,178,1.4671105779765647,1.2726821901203054,1.6751574705806027
Nanded,2021-01-30,179,1.424198198962215,1.2354567612214296,1.626159805806474
Nanded,2021-01-31,180,1.119344068611999,0.956479248675946,1.2948247852909411
