district,date,t_start,r,lower,upper
Kolkata,2020-09-06,123,0.968419458644204,0.9298756359548778,1.0077350218373986
Kolkata,2020-09-07,124,1.004750031294977,0.9652906978505564,1.0449887455116948
Kolkata,2020-09-08,125,0.9728395121070222,0.9339002203711259,1.012562973722502
Kolkata,2020-09-09,126,1.0307187497165633,0.9905638278204842,1.071660311427353
Kolkata,2020-09-10,127,1.0052030991700047,0.9655081076844424,1.0456865401142963
Kolkata,2020-09-11,128,1.0053294785719302,0.9656457608498527,1.0458010923982182
Kolkata,2020-09-12,129,1.04155384923595,1.0011696702073576,1.082725324739291
Kolkata,2020-09-13,130,1.1068496920679123,1.0652368028160677,1.1492487288068127
Kolkata,2020-09-14,131,1.1005995009965772,1.0592139068709938,1.1427670965746803
Kolkata,2020-09-15,132,1.091493083222575,1.050495584808564,1.1332643713529829
Kolkata,2020-09-16,133,1.0502610170395958,1.0102978028010756,1.0909885265755785
Kolkata,2020-09-17,134,1.0094315300720322,0.9704847134098049,1.04913382589497
Kolkata,2020-09-18,135,0.9822935517399213,0.9440328180338454,1.0213036654549545
Kolkata,2020-09-19,136,0.9747586788659648,0.9367155033835467,1.0135484930080454
Kolkata,2020-09-20,137,0.9853884537865837,0.9471366063579955,1.0243869305956732
Kolkata,2020-09-21,138,1.0084727392431556,0.9697368050933954,1.0479566381748677
Kolkata,2020-09-22,139,1.033267524315553,0.9940255061434562,1.0732585937246755
Kolkata,2020-09-23,140,1.0986693104571754,1.058204255146209,1.139882985157356
Kolkata,2020-09-24,141,1.1191111986785678,1.078355367549098,1.1606124184590896
Kolkata,2020-09-25,142,1.177230097414777,1.1356280268887633,1.219570083504357
Kolkata,2020-09-26,143,1.2134030560424174,1.171474321632455,1.2560587051496392
Kolkata,2020-09-27,144,1.2185977702564892,1.1770141670808334,1.2608931667525134
Kolkata,2020-09-28,145,1.1723291007395586,1.1320650503310317,1.2132869031076148
Kolkata,2020-09-29,146,1.1712006693635784,1.1314885719192636,1.2115881286802945
Kolkata,2020-09-30,147,1.1355432735893956,1.0969234814329907,1.1748218770555803
Kolkata,2020-10-01,148,1.1099922341082706,1.0722471622304406,1.1483810961031387
Kolkata,2020-10-02,149,1.1230597197059629,1.085464694584244,1.161285825590409
Kolkata,2020-10-03,150,1.1078690711515369,1.070853264550953,1.1455050309146735
Kolkata,2020-10-04,151,1.11321379957409,1.0764162058983733,1.1506212034280674
Kolkata,2020-10-05,152,1.0947140270814923,1.0585123726650927,1.1315158783314312
Kolkata,2020-10-06,153,1.1008295750551165,1.0648011539852813,1.1374490577562932
Kolkata,2020-10-07,154,1.096950932614855,1.0612396780251245,1.1332448901494256
