district,date,t_start,r,lower,upper
Mumbai,2020-09-24,146,0.9940250012250484,0.9748502593596818,1.013383897042891
Mumbai,2020-09-25,147,0.9652206633367636,0.9462665229269804,0.9843601468638198
Mumbai,2020-09-26,148,1.0127592029885926,0.9933033897967614,1.0324010940014043
Mumbai,2020-09-27,149,1.0785279896944997,1.0584140606297467,1.0988286178809812
Mumbai,2020-09-28,150,1.0475123123019072,1.0277000510548389,1.067511102531982
Mumbai,2020-09-29,151,0.9972564027863583,0.9779845954694574,1.0167136336737104
Mumbai,2020-09-30,152,1.067684125209503,1.0477932230866462,1.0877594616799484
Mumbai,2020-10-01,153,1.070595849322041,1.05071376356249,1.0906616993802463
Mumbai,2020-10-02,154,1.080515456388992,1.060609194462023,1.1006042251068993
Mumbai,2020-10-03,155,1.1041044975111516,1.0840698239910758,1.1243200652221674
Mumbai,2020-10-04,156,1.0429309695261113,1.0235652693264214,1.0624756367880712
Mumbai,2020-10-05,157,0.9546176292202048,0.9361994699814252,0.9732127109780628
Mumbai,2020-10-06,158,0.8809367550870324,0.8633046201448352,0.8987446590451609
Mumbai,2020-10-07,159,0.9209507024266365,0.9028995499216887,0.939178036477066
Mumbai,2020-10-08,160,0.9694892440945365,0.9508763517137329,0.9882800398352636
Mumbai,2020-10-09,161,1.0831692733105922,1.063394941957232,1.1031232440447576
Mumbai,2020-10-10,162,1.1226707620766792,1.1024953909256365,1.1430265275661513
Mumbai,2020-10-11,163,1.167978792606216,1.1474561108310364,1.1886808562686364
Mumbai,2020-10-12,164,1.0378999199304577,1.0186855904295709,1.0572912787121747
Mumbai,2020-10-13,165,0.8836568730790735,0.8660750107668725,0.901412955196037
Mumbai,2020-10-14,166,0.87064860723886806,0.8532551725334807,0.888215102000191
Mumbai,2020-10-15,167,0.8687398060236186,0.8513078941443661,0.8863459341210124
Mumbai,2020-10-16,168,0.8482820045229829,0.8309407088791914,0.8657999012098982
Mumbai,2020-10-17,169,0.8791515593429081,0.861344894982133,0.8971378751655265
Mumbai,2020-10-18,170,0.9228397096838338,0.9044180436790727,0.9414445215786044
Mumbai,2020-10-19,171,0.8430410230202247,0.8252836245609603,0.8609848085202951
Mumbai,2020-10-20,172,0.7537718401988189,0.7368528845839553,0.7708801672742902
Mumbai,2020-10-21,173,0.7485049224273954,0.7314619584342856,0.7657414276926631
Mumbai,2020-10-22,174,0.7369584218613037,0.7197918899952731,0.7543244407705392
Mumbai,2020-10-23,175,0.7490396577248127,0.7314283201511304,0.7668575904314846
Mumbai,2020-10-24,176,0.7803574389927139,0.7620402259769953,0.7988891666305707
Mumbai,2020-10-25,177,0.8255551681748905,0.8063575844919866,0.8449754573542898
Mumbai,2020-10-26,178,0.7565246759418126,0.7378348744783713,0.775444986102023
Mumbai,2020-10-27,179,0.6977796650328912,0.6795494222873328,0.7162478539554566
Mumbai,2020-10-28,180,0.7082155850282106,0.6895177246430255,0.7271601009036731
Mumbai,2020-10-29,181,0.7197074416955963,0.7004638940931766,0.7392081238792582
Mumbai,2020-10-30,182,0.7408143510689235,0.720862011003206,0.7610352671479557
Mumbai,2020-10-31,183,0.8013195462523708,0.7801132033167988,0.8228063111655664
Mumbai,2020-11-01,184,0.8507491740343925,0.8284525476475787,0.873337749365163
Mumbai,2020-11-02,185,0.7768598529745963,0.7551971794341822,0.798824576693315
Mumbai,2020-11-03,186,0.7387428731622037,0.7173098929323308,0.7604869655748074
Mumbai,2020-11-04,187,0.735840378810764,0.714099389593323,0.757902835657611
